ID,Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
419,MSI,Laptop MSI Gaming GP76 Leopard 11UG-280VN,17.3,Intel Core i7,16GB,SSD: 1TB,52990000,46990000,https://cellphones.com.vn/laptop-msi-gaming-gp76-leopard-11ug-280vn.html,CellphoneS
420,Asus,Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-K2041T,14,AMD Ryzen 9,32GB,SSD: 1TB,49990000,49900000,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qm-k2041t-tui.html,CellphoneS
421,Asus,Laptop ASUS ZenBook UX425EA-KI818T,14,Intel Core i5,16GB,SSD: 512GB,25890000,24690000,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki818t.html,CellphoneS
422,Acer,Laptop Acer Gaming Predator Helios 300 PH315-54-75YD,15.6,Intel Core i7,16GB,SSD: 512GB,39990000,36990000,https://cellphones.com.vn/laptop-acer-predator-helios-300-ph315-54-75yd.html,CellphoneS
423,Dell,Laptop Dell Gaming G15 5511 P105F006BGR,15.6,Intel Core i7,16GB,SSD: 512GB,35990000,31990000,https://cellphones.com.vn/laptop-dell-gaming-g15-5511-p105f006bgr.html,CellphoneS
424,Asus,Laptop ASUS Gaming ROG Zephyrus G15 GA503QE-HQ078T,15.6,AMD Ryzen 9,16GB,SSD: 512GB,39990000,38090000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g15-ga503qe-hq078t.html,CellphoneS
425,Asus,Laptop ASUS TUF Gaming FA706II-H7286T,17.3,AMD Ryzen 7,8GB,SSD: 512GB,23990000,22290000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706ii.html,CellphoneS
426,Asus,Laptop ASUS Vivobook A515EA-L11171T,15.6,Intel Core i5,8GB,SSD: 512GB,19990000,19190000,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-l11171t.html,CellphoneS
427,Asus,Laptop Asus Expertbook B9400CEA KC1258W,14,Intel Core i7,16GB,SSD: 1TB,37890000,33490000,https://cellphones.com.vn/laptop-asus-expertbook-b9400cea-kc1258w.html,CellphoneS
428,Dell,Laptop Dell Inspiron 3501 5081BLK,15.6,Intel Core i5,12GB,SSD: 256GB,19990000,18490000,https://cellphones.com.vn/laptop-dell-inspiron-3501-5081blk.html,CellphoneS
429,Dell,Laptop Dell Inspirion 14 5410 70270653,14,Intel Core i5,8GB,SSD: 512GB,23990000,23490000,https://cellphones.com.vn/laptop-dell-inspiron-14-5410-70270653.html,CellphoneS
430,Asus,Laptop ASUS VivoBook Pro M3500QC-L1085T,15.6,AMD Ryzen 7,16GB,SSD: 512GB,29990000,28790000,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3500qc-l1085t.html,CellphoneS
431,HP,Laptop HP ProBook 445 G8 3G4Z9PA,15.6,AMD Ryzen 5,8GB,SSD: 512GB,25590000,24190000,https://cellphones.com.vn/laptop-hp-probook-445-g8-3g4z9pa.html,CellphoneS
432,Asus,Laptop Gaming ASUS ROG Zephyrus GA401IHR-HZ009T,14,AMD Ryzen 7,8GB,SSD: 512GB,27990000,26090000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-ga401ihr-hz009t.html,CellphoneS
433,Dell,Laptop Dell Gaming G3 15 3500 70253721,15.6,Intel Core i5,8GB,SSD: 256GB,22990000,20790000,https://cellphones.com.vn/laptop-dell-gaming-g3-15-3500-70253721.html,CellphoneS
434,Asus,Laptop ASUS TUF Gaming FA506QM-HN016T,15.6,AMD Ryzen 7,16GB,SSD: 512GB,32990000,30790000,https://cellphones.com.vn/laptop-asus-tuf-gaming-fa506qm-hn016t.html,CellphoneS
435,Lenovo,Laptop Lenovo Ideapad 3 15ITL7,15.6,Intel Core i5,12GB,SSD: 256GB,19990000,15990000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15itl7-82h8018sus.html,CellphoneS
436,Acer,Laptop Acer Gaming Aspire 7 A715-75G-56ZL NH.Q97SV.001,15.6,Intel Core i5,8GB,SSD: 512GB,20990000,20190000,https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-75g-56zl.html,CellphoneS
437,Asus,Laptop ASUS VivoBook X415EA,14,Intel Core i3,4GB,SSD: 256GB,12990000,12290000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea.html,CellphoneS
438,Asus,Laptop ASUS VivoBook X415MA-BV088T,14,Intel Pentium,4GB,SSD: 256GB,9390000,9390000,https://cellphones.com.vn/laptop-asus-vivobook-x415ma-pentium-n5030.html,CellphoneS
439,MSI,Laptop MSI Modern14 B11MOU-851VN ,14,Intel Core i3,8GB,SSD: 256GB,14990000,12990000,https://cellphones.com.vn/laptop-msi-modern-14-b11mou-851vn.html,CellphoneS
440,Dell,Laptop Dell Inspiron 5593 7WGNV1,15.6,Intel Core i5,8GB,SSD: 512GB,18390000,16790000,https://cellphones.com.vn/laptop-dell-insprion-5593-7wgnv1-i5-1035g1-ram-8gb-ssd-512gb-15-6fhd-inch.html,CellphoneS
441,Asus,Laptop ASUS Zephyrus Duo 15 SE GX551QR-HB120T,15.6,AMD Ryzen 9,32GB,SSD: 1TB,84990000,80990000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-duo-15-se-gx551qr-hb120t.html,CellphoneS
442,Asus,Laptop ASUS TUF Gaming  FA506QR-AZ003T,15.6,AMD Ryzen 7,16GB,SSD: 512GB,40990000,37490000,https://cellphones.com.vn/laptop-asus-tuf-gaming-fa506qr-az003t.html,CellphoneS
443,Acer,Laptop Gaming Acer Nitro 5 AN515-45-R3SM NH.QBMSV.005,15.6,AMD Ryzen 5,8GB,SSD: 512GB,23490000,21990000,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-45.html,CellphoneS
444,MSI,Laptop MSI Modern 14 B10MW,14,Intel Core i3,8GB,SSD: 256GB,13990000,12990000,https://cellphones.com.vn/laptop-msi-modern-14-b10mw-427vn.html,CellphoneS
445,Asus,Laptop ASUS VivoBook 15 S533EQ ,15.6,Intel Core i5,8GB,SSD: 512GB,21290000,20610000,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533eq-i5-ram-8gb.html,CellphoneS
446,Apple,Macbook Pro 14 inch 2021 M1 Pro 10 CPU - 16 GPU 16GB 1TB s<U+1EA1>c 96W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Pro,16GB,SSD: 1TB,67990000,67990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-10cpu-16gpu-1tb-96w.html,CellphoneS
447,HP,Laptop HP Pavilion 15-EG0008TU 2D9K5PA,15.6,Intel Core i3,4GB,SSD: 256GB,14190000,13490000,https://cellphones.com.vn/laptop-hp-pavilion-15-eg0008tu.html,CellphoneS
448,LG,Laptop LG Gram 2021 17Z90P-G.AH76A5 17 inch,17,Intel Core i7,16GB,SSD: 512GB,52900000,43690000,https://cellphones.com.vn/laptop-lg-gram-17-2021-ssd-512gb.html,CellphoneS
449,Acer,Laptop Gaming Acer Aspire 7 A715-42G-R4XX NH.QAYSV.003,15.6,AMD Ryzen 5,8GB,SSD: 256GB,19990000,18990000,https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-42g-r4xx.html,CellphoneS
450,Asus,Laptop ASUS VivoBook S14 S433EA-AM885T,14,Intel Core i7,16GB,SSD: 512GB,23790000,23490000,https://cellphones.com.vn/laptop-asus-vivobook-s14-s433ea-am885t.html,CellphoneS
451,Dell,Laptop Dell Inspiron 15 7501 X3MRY1,15.6,Intel Core i7,8GB,SSD: 512GB,31990000,30990000,https://cellphones.com.vn/laptop-dell-inspiron-15-7501-x3mry1.html,CellphoneS
452,Acer, Laptop Acer Gaming Aspire 7 A715-42G-R1SB NH.QAYSV.005,15.6,AMD Ryzen 5,8GB,SSD: 256GB,20990000,19590000,https://cellphones.com.vn/laptop-acer-aspire-7-a715-42g-r1sb.html,CellphoneS
453,HP,Laptop HP 15S-FQ2602TU 4B6D3PA,15.6,Intel Core i5,8GB,SSD: 256GB,16490000,16390000,https://cellphones.com.vn/laptop-hp-15s-fq2602tu-4b6d3pa.html,CellphoneS
454,Asus,Laptop ASUS VivoBook A515EP-BQ196T,15.6,Intel Core i7,8GB,SSD: 512GB,23490000,22490000,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ep.html,CellphoneS
455,Lenovo,Laptop Lenovo Legion 5 15ACH6H 82JU00QEVN,15.6,AMD Ryzen 5,8GB,SSD: 512GB,33990000,30990000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ach6h-82ju00qevn.html,CellphoneS
456,HP,Laptop HP 340s G7 36A35PA,14,Intel Core i5,8GB,SSD: 512GB,19190000,17690000,https://cellphones.com.vn/laptop-hp-340s-g7-36a35pa.html,CellphoneS
457,Lenovo,Laptop Lenovo Legion 5 15ACH6A,15.6,AMD Ryzen 7,8GB,SSD: 512GB,35990000,34090000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ach6a-r7-82nw003bvn.html,CellphoneS
458,Asus,Laptop ASUS ROG Strix G15 G513QM-HQ283T,15.6,AMD Ryzen 9,16GB,SSD: 512GB,42990000,37990000,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513qm-hq283t.html,CellphoneS
459,Lenovo,Laptop Lenovo Yoga 7 14ITL5,14,Intel Core i7,8GB,SSD: 512GB,28990000,28180000,https://cellphones.com.vn/laptop-lenovo-yoga-7-14itl5-82bh00clvn.html,CellphoneS
460,Asus,Laptop ASUS ExpertBook B5 Flip B5302FEA-LG0557T,13.3,Intel Core i5,8GB,SSD: 512GB,24190000,23090000,https://cellphones.com.vn/laptop-asus-expertbook-b5-flip-b5302fea-lg0557t.html,CellphoneS
461,Asus,Laptop ASUS Gaming ROG Zephyrus G15 GA503QM-HQ158T,15.6,AMD Ryzen 9,16GB,SSD: 512GB,45990000,43490000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g15-ga503qm-hq158t.html,CellphoneS
462,Lenovo,Laptop Lenovo IdeaPad 3,15.6,Intel Core i5,12GB,SSD: 512GB,19990000,17690000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-82h800kaus.html,CellphoneS
463,Asus,Laptop ASUS ZenBook UX371EA-HL725WS,13.3,Intel Core i7,16GB,SSD: 1TB,41990000,39990000,https://cellphones.com.vn/laptop-asus-zenbook-ux371ea-hl725ws.html,CellphoneS
464,Lenovo,Laptop Lenovo Legion 7 16ACHG6 82N60039VN,16,AMD Ryzen 9,32GB,SSD: 1TB,79990000,74990000,https://cellphones.com.vn/laptop-lenovo-legion-7-16achg6-82n60039vn.html,CellphoneS
465,Dell,Laptop Dell Vostro 3400 70234073,14,Intel Core i5,8GB,SSD: 256GB,19490000,18590000,https://cellphones.com.vn/laptop-dell-vostro-3400-70234073.html,CellphoneS
466,Lenovo,Laptop Lenovo Legion 5 Pro 16ACH6H 82JQ005YVN,16,AMD Ryzen 7,16GB,SSD: 1TB,49990000,47990000,https://cellphones.com.vn/laptop-lenovo-legion-5-pro-16ach6h-82jq005yvn.html,CellphoneS
467,Dell,Laptop Dell Gaming G15 5511 P105F006AGR,15.6,Intel Core i7,8GB,SSD: 512GB,33990000,33990000,https://cellphones.com.vn/laptop-dell-gaming-g15-5511-p105f006agr.html,CellphoneS
468,HP,Laptop HP Pavilion 14-DV0510TU 46L79PA ,14,Intel Core i5,8GB,SSD: 512GB,18990000,18290000,https://cellphones.com.vn/laptop-hp-pavilion-14-dv0510tu-46l79pa.html,CellphoneS
469,Dell,Laptop Dell Gaming G15 5515 P105F004DGR,15.6,AMD Ryzen 5,16GB,SSD: 512GB,27990000,27990000,https://cellphones.com.vn/laptop-dell-gaming-g15-5515-p105f004dgr.html,CellphoneS
470,Asus,Laptop ASUS E210KA-GJ031T,11.6,Intel Celeron,4GB,SSD: 128GB,8490000,8290000,https://cellphones.com.vn/laptop-asus-e210ka-gj031t.html,CellphoneS
471,Asus,Laptop ASUS Gaming ROG Strix Scar G15 G533QR-HQ098T ,15.6,AMD Ryzen 9,16GB,SSD: 1TB,59990000,49190000,https://cellphones.com.vn/laptop-asus-rog-strix-scar-g15-g533qr-hq098t.html,CellphoneS
472,Asus,Laptop ASUS ExpertBook P2451FA-EK1620T,14,Intel Core i5,8GB,SSD: 512GB,17990000,16790000,https://cellphones.com.vn/laptop-asus-expertbook-p2451fa-win-10.html,CellphoneS
473,MSI,Laptop MSI Gaming GF63 THIN 10SC-014VN,15.6,Intel Core i5,8GB,SSD: 512GB,20990000,19290000,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-10sc-014vn.html,CellphoneS
474,Dell,Laptop Dell Inspiron 3501 70253898,15.6,Intel Core i7,8GB,SSD: 512GB,24590000,23990000,https://cellphones.com.vn/laptop-dell-inspiron-3501-70253898.html,CellphoneS
475,Dell,Laptop Dell Vostro 5402 V5402A,14,Intel Core i5,8GB,SSD: 256GB,22990000,21790000,https://cellphones.com.vn/laptop-dell-vostro-5402-v5402a.html,CellphoneS
476,MSI,Laptop MSI Gaming GF65 Thin 10UE-228VN,15.6,Intel Core i7,16GB,SSD: 512GB,35990000,30590000,https://cellphones.com.vn/laptop-msi-gaming-gf65-thin-10ue-228vn.html,CellphoneS
477,Asus,Laptop ASUS Gaming ROG Strix Scar G15 G533QM-HQ054T ,15.6,AMD Ryzen 7,16GB,SSD: 512GB,45999000,45900000,https://cellphones.com.vn/laptop-asus-rog-strix-scar-g15-g533qm-hq054t.html,CellphoneS
478,Dell,Laptop Dell Vostro 5502 70231340,15.6,Intel Core i5,8GB,SSD: 256GB,21390000,21210000,https://cellphones.com.vn/laptop-dell-vostro-5502-i5-ram-8gb-ssd-256gb.html,CellphoneS
479,Dell,Laptop Dell Inspirion 5410 N4I5547W1,14,Intel Core i5,8GB,SSD: 512GB,27990000,25490000,https://cellphones.com.vn/laptop-dell-inspiron-5410-n4i5547w1.html,CellphoneS
480,Avita,Laptop Avita Liber V14 I7,14,Intel Core i5,8GB,SSD: 1TB,21990000,19490000,https://cellphones.com.vn/laptop-avita-liber-v14-i7-ssd-1tb.html,CellphoneS
481,Asus,Laptop ASUS Vivobook 15 X515EP-EJ006T ,15.6,Intel Core i5,8GB,SSD: 512GB,18690000,18390000,https://cellphones.com.vn/laptop-asus-vivobook-x515ep.html,CellphoneS
482,HP,Laptop HP 340s G7 240Q4PA ,14,Intel Core i3,4GB,SSD: 256GB,13990000,12990000,https://cellphones.com.vn/laptop-hp-340s-g7-240q4pa.html,CellphoneS
483,Asus,Laptop ASUS TUF Gaming FX706HC-HX009T,17.3,Intel Core i5,8GB,SSD: 512GB,29990000,28690000,https://cellphones.com.vn/laptop-asus-tuf-gaming-fx706hc-hx009t.html,CellphoneS
484,Asus,Laptop ASUS Vivobook 15 S533EA BN115T,15.6,Intel Core i5,8GB,SSD: 512GB,19890000,18990000,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533ea-bn115t.html,CellphoneS
485,Asus,Laptop ASUS VivoBook 15 M513IA-EJ283T,15.6,AMD Ryzen 7,8GB,SSD: 512GB,18890000,18490000,https://cellphones.com.vn/laptop-asus-vivobook-15-m513ia-ryzen-7.html,CellphoneS
486,Asus,Laptop ASUS ExpertBook B9400CEA-KC0790T ,14,Intel Core i7,16GB,SSD: 1TB,37990000,36990000,https://cellphones.com.vn/laptop-asus-expertbook-b9400cea-kc0790t.html,CellphoneS
487,Apple,Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 4TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Max,64GB,SSD : 4TB,135990000,135990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-m1-max-32gpu-64gb-4tb.html,CellphoneS
488,Asus,Laptop ASUS VivoBook A515EA-BQ1532T,15.6,Intel Core i3,4GB,SSD: 512GB,15390000,14290000,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-bq1532t.html,CellphoneS
489,Asus,Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-K2041T,14,AMD Ryzen 9,32GB,SSD: 1TB,49990000,47490000,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qm.html,CellphoneS
490,Acer,Laptop Acer Travelmate B3 TMB311 31 C2HB,11.6,Intel Celeron,4GB,SSD: 128GB,11490000,11490000,https://cellphones.com.vn/laptop-acer-travelmate-b3-tmb311-31-c2hb.html,CellphoneS
491,Asus,Laptop ASUS VivoBook Flip 14 TM420IA-EC227T,14,AMD Ryzen 7,8GB,SSD: 512GB,19990000,19590000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ia-ec227t.html,CellphoneS
492,Lenovo,Laptop Lenovo Ideapad 3 15ITL6,15.6,Intel Core i3,8GB,SSD: 256GB,14990000,12790000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15itl6-82h800m4vn.html,CellphoneS
493,Dell,Laptop DELL Gaming G5 5500 70225484 ,15.6,Intel Core i7,16GB,SSD: 1TB,41990000,37990000,https://cellphones.com.vn/laptop-dell-gaming-g5-15-5500-300hz-vga-8gb.html,CellphoneS
494,HP,Laptop HP 15S-FQ2561TU 46M29PA,15.6,Intel Core i5,8GB,SSD: 512GB,17490000,16990000,https://cellphones.com.vn/laptop-hp-15s-fq2561tu-46m29pa.html,CellphoneS
495,Lenovo, Laptop Lenovo Legion 5 15ITH6,15.6,Intel Core i5,8GB,SSD: 512GB,30990000,29690000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ith6-82jk0036vn.html,CellphoneS
496,Asus,Laptop ASUS VivoBook X415EA-EB266T,14,Intel Core i5,4GB,SSD: 512GB,16990000,16690000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb266t.html,CellphoneS
497,Apple,Macbook Pro 14 inch 2021 M1 Max 10 CPU - 24 GPU 32GB 1TB s<U+1EA1>c 97W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Max,32GB,SSD: 1TB,70990000,70990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-m1-max-10cpu-24gpu-32gb-1tb-96w.html,CellphoneS
498,Asus,Laptop ASUS TUF Gaming F15 FX506HCB-HN141W,15.6,Intel Core i7,8GB,SSD: 512GB,28490000,27090000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hcb-hn141w.html,CellphoneS
499,Asus,Laptop ASUS Zenbook UX425EA-KI817T,14,Intel Core i5,16GB,SSD: 512GB,25890000,24690000,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki817t.html,CellphoneS
500,Asus,Laptop ASUS Gaming TUF FA706IH-HX180T,17.3,AMD Ryzen 5,8GB,SSD: 512GB,19990000,19790000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706ih-hx180t.html,CellphoneS
501,HP,Laptop HP 240 G8 3D3H6PA,14,Intel Core i5,8GB,SSD: 256GB,18190000,16990000,https://cellphones.com.vn/laptop-hp-240-g8-3d3h6pa.html,CellphoneS
502,Asus,Laptop ASUS VivoBook S533EQ,15.6,Intel Core i5,8GB,SSD: 512GB,21890000,21720000,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533eq-bn161t.html,CellphoneS
503,Asus,Laptop ASUS VivoBook X415EA-EB265T ,14,Intel Core i5,4GB,SSD: 512GB,16990000,16590000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb265t.html,CellphoneS
504,Asus,Laptop ASUS VivoBook 14 A415EA-EB557T,14,Intel Core i3,8GB,SSD: 256GB,15390000,14990000,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea-i3-ssd-256gb.html,CellphoneS
505,Apple,Macbook Pro 14 inch 2021 M1 Pro 8 CPU - 14 GPU 32GB 1TGB s<U+1EA1>c 67W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Pro,32GB,SSD: 512GB,70990000,70990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-32gb-1tb.html,CellphoneS
506,Asus,Laptop ASUS Gaming ROG Flow X13 GV301QC-K6029T,13.4,AMD Ryzen 9,32GB,SSD: 1TB,79990000,77990000,https://cellphones.com.vn/laptop-asus-rog-flow-x13-gv301qc-k6029t.html,CellphoneS
507,Dell,Laptop Dell Inspirion 15 3511 P112F001CBL,15.6,Intel Core i3,4GB,SSD: 256GB,15290000,14490000,https://cellphones.com.vn/laptop-dell-inspiron-15-3511-p112f001cbl.html,CellphoneS
508,Acer,Laptop Acer Aspire 3 A315-42-R4XD NX.HF9SV.008 ,15.6,AMD Ryzen 5,8GB,SSD: 512GB,18990000,18990000,https://cellphones.com.vn/laptop-acer-aspire-3-a315-42-r4xd.html,CellphoneS
509,Apple,Macbook Pro 16 inch 2021 M1 Pro 10 CPU - 16 GPU 32GB 1TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Pro,32GB,SSD: 1TB,82990000,82990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-32gb-1tb.html,CellphoneS
510,Dell,Laptop Dell Inspiron 3501 N3501B,15.6,Intel Core i5,4GB,SSD: 512GB,18990000,17990000,https://cellphones.com.vn/laptop-dell-insprion-3501-n3501b.html,CellphoneS
511,Dell,Laptop Dell Vostro 3400 70235020,14,Intel Core i3,8GB,SSD: 256GB,16890000,15890000,https://cellphones.com.vn/laptop-dell-vostro-3400-70235020.html,CellphoneS
512,HP,Laptop HP 340s G7 224L1PA,14,Intel Core i3,4GB,SSD: 512GB,14990000,13390000,https://cellphones.com.vn/laptop-hp-340s-g7-224l1pa.html,CellphoneS
513,HP,Laptop HP 240 G8 342G5PA ,14,Intel Core i3,4GB,SSD: 256GB,11990000,11990000,https://cellphones.com.vn/laptop-hp-240-g8-342g5pa.html,CellphoneS
514,Apple,Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 2TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Max,64GB,SSD: 2TB,119990000,119990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-m1-max-32gpu-64gb-2tb.html,CellphoneS
515,Asus,Laptop ASUS VivoBook X415EA-EB548T,14,Intel Core i5,4GB,SSD: 512GB,16990000,15990000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb548t.html,CellphoneS
516,MSI,Laptop Gaming MSI Stealth 15M A11SDK 060VN,15.6,Intel Core i7,16GB,SSD: 512GB,34490000,34490000,https://cellphones.com.vn/laptop-msi-stealth-15m-a11sdk-060vn.html,CellphoneS
517,Asus,Laptop ASUS ZenBook UX482EA-KA274T,14,Intel Core i5,8GB,SSD: 512GB,32990000,30790000,https://cellphones.com.vn/laptop-asus-zenbook-ux482ea-ka274t.html,CellphoneS
518,Asus,Laptop ASUS ZenBook Flip UX363EA-HP548T,13.3,Intel Core i7,16GB,SSD: 512GB,33990000,32490000,https://cellphones.com.vn/laptop-asus-zenbook-flip-ux363ea-hp548t.html,CellphoneS
519,HP,Laptop HP 240 G8 519A8PA,14,Intel Core i3,4GB,SSD: 512GB,13990000,13290000,https://cellphones.com.vn/laptop-hp-240-g8-519a8pa.html,CellphoneS
520,Asus,Laptop ASUS VivoBook M513UA-EJ033T ,15.6,AMD Ryzen 7,8GB,SSD: 512GB,18790000,17990000,https://cellphones.com.vn/laptop-asus-vivobook-m513ua-ej033t.html,CellphoneS
521,Asus,Laptop ASUS VivoBook D515DA-EJ711T,15.6,AMD Ryzen 3,4GB,SSD: 512GB,12490000,12390000,https://cellphones.com.vn/laptop-asus-vivobook-d515da-ej711t.html,CellphoneS
522,Asus,Laptop ASUS VivoBook Flip 14 TM420UA-EC024T,14,AMD Ryzen 7,8GB,SSD: 512GB,20490000,19990000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua-ec024t.html,CellphoneS
523,Asus,Laptop ASUS Gaming F15 FX506LH-BQ046T ,15.6,Intel Core i5,8GB,SSD: 512GB,19990000,19490000,https://cellphones.com.vn/laptop-asus-gaming-f15-fx506lh-bq046t.html,CellphoneS
524,Lenovo,Laptop Lenovo Ideapad 3 14ALC6,14,AMD Ryzen 7,8GB,SSD: 512GB,17890000,16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14alc6-82kt004fvn.html,CellphoneS
525,Asus,Laptop ASUS VivoBook X415EA-EK675T,14,Intel Core i3,4GB,SSD: 256GB,13490000,13290000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek675t.html,CellphoneS
526,HP,Laptop HP 240 G8 518V8PA,14,Intel Core i5,8GB,SSD: 512GB,18990000,18990000,https://cellphones.com.vn/laptop-hp-240-g8-518v8pa.html,CellphoneS
527,Asus,Laptop ASUS Gaming ROG Strix Scar 15 G533QM HF089T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,49990000,47490000,https://cellphones.com.vn/laptop-asus-rog-strix-scar-15-g533qm.html,CellphoneS
528,Asus,Laptop ASUS Gaming ROG Strix G512-IAL013T,15.6,Intel Core i5,8GB,SSD: 512GB,28990000,28990000,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-ihn281t.html,CellphoneS
529,Asus,Laptop ASUS ZenBook UX371EA,13.3,Intel Core i7,16GB,SSD: 1TB,41990000,39990000,https://cellphones.com.vn/laptop-asus-zenbook-ux371ea-hl494ts.html,CellphoneS
530,Asus,Laptop ASUS VivoBook X415EA-EK560T,14,Intel Core i3,4GB,SSD: 256GB,13490000,13390000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek560t.html,CellphoneS
531,MSI,Laptop MSI Creator Z16 A11UET 285VN,16,Intel Core i9,32GB,SSD: 1TB,66990000,63490000,https://cellphones.com.vn/laptop-msi-creator-z16-a11uet-285vn.html,CellphoneS
532,Asus,Laptop ASUS VivoBook 15 A515EP-BQ195T,15.6,Intel Core i5,8GB,SSD: 512GB,20090000,19190000,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ep-i5.html,CellphoneS
533,Asus,Laptop Asus Gaming ROG Strix G17 G713QM-K4183T,17.3,AMD Ryzen 9,16GB,SSD: 512GB,43990000,41490000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-g713qm-k4183t.html,CellphoneS
534,HP,Laptop HP 340S G7 240Q3PA ,14,Intel Core i3,4GB,SSD: 256GB,13490000,12590000,https://cellphones.com.vn/laptop-hp-340s-g7-240q3pa.html,CellphoneS
535,HP,Laptop HP VICTUS 16-d0293TX (5Z9R4PA),16.1,Intel Core i5,8GB,SSD: 512GB,27890000,23990000,https://cellphones.com.vn/laptop-hp-victus-16-d0293tx-5z9r4pa.html,CellphoneS
536,Asus,Laptop ASUS Gaming ROG Strix G15 G513QR-HQ096T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,48490000,46490000,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513qr-hq096t.html,CellphoneS
537,MSI,Laptop MSI Katana GF66 11UD-696VN,15.6,Intel Core i7,8GB,SSD: 512GB,30990000,30990000,https://cellphones.com.vn/laptop-msi-katana-gf66-11ud-696vn.html,CellphoneS
538,Acer,Laptop Acer TravelMate B3 TMB311 31 C2HB N4020/4GB/128GB/Win11 (NX.VNFSV.006),11.6,Intel Celeron,4GB,SSD: 128GB,9990000,4990000,https://www.thegioididong.com/laptop/acer-travelmate-b3-tmb311-31-c2hb-nxvnfsv006?src=osp,TheGioiDiDong
539,Acer,Laptop Acer TravelMate B3 TMB311 31 P49D N5030/4GB/256GB/Win11 (NX.VNFSV.005),11.6,Intel Pentium,4GB,SSD: 256GB,10990000,5490000,https://www.thegioididong.com/laptop/acer-travelmate-b3-tmb311-31-p49d-n5030-nxvnfsv005?src=osp,TheGioiDiDong
